b1_a,b1_b,b3_a,b3_b,gap1_vox,gap3_vox,opening_vox,axis_dip_deg,z_mid,r_bond1_vox,connected1,outcome,crack_frac3,neck_severed3,q_crack3
174,180,110,114,1.0,1.0,0.0,78.68822649321046,499.4697499268924,26.744014550081623,True,survived,0.0,0.0,
174,188,110,128,2.146264369941973,1.7320508075688772,-0.4142135623730958,60.99652113656534,509.5896363285304,24.702227669065127,True,survived,0.0,0.0,
174,198,110,138,1.0,1.0,0.0,15.299180928421888,526.7095455686244,28.333329012940226,True,survived,0.0,0.0,
177,207,129,151,3.16227766016838,34.45111133873818,31.2888336785698,30.0108732509555,538.0281569451703,25.028660691489268,True,separated,,,
178,192,120,133,1.0,1.0,0.0,63.07433856158939,517.5226517765808,26.684437700523876,True,survived,0.0,0.0,
178,195,120,141,1.0,1.0,0.0,44.55536981930292,527.1447643796799,27.51255912024641,True,survived,0.0,0.0,
178,203,120,147,1.0,1.0,0.0,17.237903716266786,535.0926643204414,24.312578198194025,True,survived,0.0,0.0,
182,196,117,137,8.851841083363698,8.38083151964686,-0.471009563716839,55.24318139209655,528.6222764399741,25.60699837034026,True,survived,0.0,0.0,
182,205,117,144,1.0,1.0,0.0,5.614645133384931,540.6287001607121,33.63913859455048,True,survived,0.0,0.0,
180,182,114,117,1.8284271247461903,1.8284271247461903,0.0,89.70862235223993,506.5712529164253,26.456822177241087,True,survived,0.0,0.0,
180,196,114,137,1.0,1.0,0.0,52.39201041111168,528.8063718126027,29.136445672939757,True,survived,0.0,0.0,
180,199,114,134,1.0,1.0,0.0,42.50619648287568,533.901350217198,32.24283002895776,True,survived,0.0,0.0,
180,200,114,143,1.0,1.0,0.0,47.50187191744431,531.4398992997781,25.35089071817938,True,survived,0.0,0.0,
183,187,123,131,1.0,1.0,0.0,77.31607854343858,518.9007906893784,29.902047928031084,True,survived,0.0,0.2247974797479748,
183,188,123,128,1.0,1.0,0.0,77.27057344388686,519.0234170410022,25.079480359432697,True,survived,0.0,0.0,
183,192,123,133,1.0,1.0,0.0,71.19671813719748,522.2750791433127,29.14190756176324,True,survived,0.0,0.0,
183,207,123,151,1.0,1.0,0.0,34.78153914743652,541.520221706638,27.616489409343156,True,survived,0.0,0.0,
184,195,122,141,3.1815405503520555,3.1815405503520555,0.0,57.59610643973112,532.6364135095037,26.85684646589152,True,survived,0.0,0.0,
184,201,122,145,1.0,1.0,0.0,49.45967695961536,535.7992307429005,32.00004537267493,True,survived,0.0,0.0,
184,208,122,153,1.0,1.0,0.0,28.895069259694598,543.4925989279102,33.17223653203631,True,survived,0.0,0.0,
185,188,127,128,5.414213562373095,68.48228098221229,63.068067419839196,80.56678455939513,520.5511604101168,26.184718727530477,True,separated,,,
187,197,131,148,2.146264369941973,2.146264369941973,0.0,67.60612974977386,541.076110749176,32.77159678721972,True,survived,0.0,0.0003528581510232,
185,190,127,152,1.0,35.49684438483368,34.49684438483368,77.482566307142,521.9362031881319,25.369717969729678,True,separated,,,
