bead_a,bead_b,r_a_vox,r_b_vox,gap_vox,gap_um,dsum_min,z_mid,axis_dip_deg,lens_vox,lens_mm3,binder_vox,pore_vox,crack_vox,binder_frac,pore_frac,crack_frac,connected,bond_area_vox,r_bond_vox,r_bond_over_R,neck_binder_vox,neck_crack_vox,neck_severed,q_crack_med,q_binder_med,q_pore_med,dq_paired,cls
24,32,40.68545575459934,37.277980052643976,8.306623862918075,205.7220368107155,9.306623862918077,117.96596609560925,85.06326542163012,8178,0.1242269769092336,6085,1618,475,0.7440694546343849,0.1978478845683541,0.0580826607972609,True,1395.0,21.072311008201925,0.5405690703601385,1569,1387,0.4692151556156969,0.3706793556038632,0.2411715218551072,0.4263185712672803,0.1295078337487559,cohesive
28,58,33.90451377170122,34.49479031221268,1.0,24.7660229,2.0,161.9468916933106,39.72607810561133,2578,0.039160815171436,2441,105,32,0.9468580294802172,0.0407292474786656,0.0124127230411171,True,1100.0,18.712051592547777,0.5471415782122983,1830,955,0.3429084380610412,0.4276112198322612,0.3021694792519622,0.4340578300578996,0.1254417405802989,intact
29,35,34.4252307996975,32.74731308318247,1.0,24.7660229,2.0,131.95584492204455,89.11338975456091,2172,0.0329935184454457,2168,4,0,0.998158379373849,0.001841620626151,0.0,True,1652.0,22.93137440223813,0.6827603385758498,1732,320,0.1559454191033138,,0.3064247145378172,0.4509526540072415,,intact
29,36,34.4252307996975,33.67885841776392,8.43650317030929,208.9386307118025,9.43650317030929,137.669317723409,80.80410186940671,6418,0.0974918975059258,3792,646,1980,0.5908382673730134,0.1006544094733561,0.3085073231536304,True,902.0,16.94448338952177,0.4976054619985233,1136,1028,0.4750462107208872,0.3777135495558996,0.1784329590736898,0.3364432220266488,0.1992805904822097,cohesive
29,38,34.4252307996975,33.75976620877764,8.222125139210444,203.62933948435156,9.222125139210444,137.8526506272537,80.59822979047921,6228,0.0946057241612505,4217,578,1433,0.6771034039820167,0.0928066795118818,0.2300899165061014,True,1772.0,23.74963406702674,0.6966234541030999,1899,522,0.2156133828996282,0.3809802932482878,0.1959691289492877,0.3574587891065164,0.185011164299,cohesive
26,58,39.625850640457486,34.49479031221268,7.547442467302883,186.92013298165568,8.547442467302883,160.18961421972477,48.51628754120114,7752,0.1177558724627511,7281,424,47,0.9392414860681114,0.0546955624355005,0.006062951496388,True,2557.0,28.529254791738826,0.7698059386711515,2557,268,0.0948672566371681,0.3838359392541076,0.2565236958429578,0.3692144102211551,0.1273122434111497,intact
26,71,39.625850640457486,34.51450804187209,1.8284271247461903,45.2828680424453,2.8284271247461903,172.02868367931987,19.79981719690061,3705,0.0562803802211678,3266,107,332,0.8815114709851551,0.0288798920377867,0.089608636977058,True,2389.0,27.576118619071032,0.7438895389548056,2989,1040,0.2581285678828493,0.39564392373896,0.2612038749637415,0.4,0.1344400487752185,cohesive
27,48,34.56666801426126,34.753798511171915,1.0,24.7660229,2.0,155.93073477877252,59.01123641371208,2952,0.0448420195446389,2880,41,31,0.975609756097561,0.0138888888888888,0.0105013550135501,True,2525.0,28.35017570693472,0.8179453234502755,2582,336,0.1151473612063056,0.4449944320643648,0.3090169943749474,0.4142135623730951,0.1359774376894174,intact
27,57,34.56666801426126,35.35361230790185,7.0990195135927845,175.81447984118574,8.099019513592784,162.5718687926272,52.06533351307831,6313,0.095896906973342,5127,574,612,0.8121336923808016,0.0909234912086171,0.0969428164105813,True,14.0,2.111004122822376,0.0603831710369512,1622,312,0.1613236814891416,0.3574925441029853,0.2332995250031629,0.3414139560572061,0.1241930190998223,cohesive
26,32,39.625850640457486,37.277980052643976,8.196152422706632,202.9860985926429,9.196152422706632,126.72766220065128,83.04467655124957,2543,0.0386291516605748,495,2048,0,0.1946519858434919,0.805348014156508,0.0,True,624.0,14.093451279891855,0.3665214373035408,1208,1036,0.4616755793226381,,0.4211646096066226,0.4585074229755834,,intact
