b1_a,b1_b,b3_a,b3_b,gap1_vox,gap3_vox,opening_vox,axis_dip_deg,z_mid,r_bond1_vox,connected1,outcome,crack_frac3,neck_severed3,q_crack3
70,98,78,113,1.0,34.97557056391524,33.97557056391524,25.940902209633585,577.0770601495599,29.53250900522315,True,separated,,,
72,85,71,103,1.0,27.182099650540884,26.182099650540884,63.33758756077959,571.8748700731057,25.03501879160237,True,separated,,,
73,89,86,112,11.45623261899998,36.655588631348,25.199356012348023,60.33611282981664,576.426932659029,22.190660060627405,True,separated,,,
73,90,86,95,4.0197648378370845,1.8284271247461903,-2.191337713090894,50.79597423828957,579.1323298089758,27.67405980621926,True,survived,0.0,0.0,
74,99,88,104,4.766114533138578,1.0,-3.7661145331385777,39.01655074900835,585.0929954135113,28.99407541915057,True,survived,0.0,0.0,
74,100,88,122,1.0,1.0,0.0,18.68972243495555,588.5090849539505,29.859437221769564,True,survived,0.0,0.0,
76,86,83,110,1.0,56.808325660267805,55.808325660267805,64.37683550905794,576.1902700729192,27.210086278134018,True,separated,,,
76,88,83,89,1.0,1.0,0.0,60.984901930092775,578.2238927905771,29.375808098574183,True,survived,0.0,0.0287937743190661,
76,98,83,113,1.0,1.0,0.0,49.11594314304252,584.7438728395325,27.62801308579265,True,survived,0.0,0.0,
78,111,94,128,3.3166247903554,1.0,-2.3166247903554,20.65288994641131,606.8277495410933,28.63505311343852,True,survived,0.0248998282770463,0.2915351506456241,0.4211646096066227
81,94,82,85,1.0,1.0,0.0,61.84441276139758,585.9533241736757,25.469894935836805,True,survived,0.0,0.0140030441400304,
83,87,81,98,1.0,84.86887371151938,83.86887371151938,75.38023924187151,584.4823332636661,29.218266799126305,True,separated,,,
83,90,81,95,1.0,1.0,0.0,68.1155535006114,589.1033442164593,25.136529674456348,True,survived,0.0,0.0,
83,110,81,115,1.0,1.0,0.0,15.787151727124431,608.3351083311535,27.720030036918622,True,survived,0.0,0.0,
82,92,109,92,1.0,1.414213562373095,0.4142135623730949,69.59580865546492,590.9816152201286,28.096414677602564,True,survived,0.0,0.0,
82,105,109,105,1.0,14.847358698667662,13.847358698667662,46.40327241790586,602.7418443241866,33.77606596515802,True,separated,,,
87,106,98,130,1.0,1.0,0.0,54.51927105316668,613.1512207646078,32.60605802383755,True,survived,0.0076824583866837,0.2166929133858267,0.4241077963657325
87,110,98,115,1.0,43.34927009315079,42.34927009315079,46.91291292118618,616.8829769611972,31.64495065463376,True,separated,,,
88,94,89,85,1.0,68.26130058831245,67.26130058831245,83.98499490082325,598.6313166849108,25.180812005932435,True,separated,,,
86,99,110,104,1.0,1.0,0.0,70.33913258300197,602.534444078189,30.203909247028676,True,survived,0.0,0.0023561751423522,
88,116,89,126,1.0,6.211102550927978,5.211102550927978,24.521830170970723,627.0441807911307,27.965825400899107,True,survived,0.0,0.0,
89,90,112,95,1.0,49.02045809913338,48.02045809913338,85.31406799458604,599.5668266493494,30.710783004713047,True,separated,,,
89,115,112,136,1.0,1.0,0.0,32.45222449587818,626.0660794464901,28.55713445713473,True,survived,0.0,0.0,
90,94,95,85,4.0197648378370845,17.994939066128524,13.97517422829144,89.98525160567121,602.2627682074146,28.37262240538944,True,separated,,,
90,110,95,115,2.146264369941973,4.449489742783178,2.303225372841205,58.17115997038486,621.5039879139904,23.68252561395932,True,survived,0.0,0.0,
91,98,114,113,1.0,41.995085317907,40.995085317907,83.39044591131288,603.7651424303504,26.117773375459542,True,separated,,,
91,100,114,122,1.0,9.055385138137416,8.055385138137416,72.24101387269782,610.2199979633924,24.984108685450707,True,survived,0.0,0.0,
92,106,92,130,1.0,33.75027412249201,32.75027412249201,63.49526735714184,618.0242341343358,27.28018537139553,True,separated,,,
