b1_a,b1_b,b3_a,b3_b,gap1_vox,gap3_vox,opening_vox,axis_dip_deg,z_mid,r_bond1_vox,connected1,outcome,crack_frac3,neck_severed3,q_crack3
31,219,166,242,1.0,10.180339887498947,9.180339887498947,36.43420047244286,998.369661142706,33.215388986327085,True,survived,0.0,0.0283687943262411,
31,278,166,258,1.0,45.3356908948973,44.3356908948973,77.2466856003405,1019.4171304022792,36.58977153917504,True,separated,,,
32,89,191,66,1.0,34.014636510886746,33.014636510886746,84.28433479057213,1037.051871184482,32.810425706984965,True,separated,,,
33,160,251,20,2.23606797749979,21.11501782387632,18.878949846376532,28.02862373615814,263.8530081056367,27.823185353208192,True,separated,,,
34,100,62,43,1.8284271247461903,24.873725773871946,23.045298649125755,65.10058408738111,861.109771090376,40.136845092460426,True,separated,,,
34,228,62,19,1.8284271247461903,20.412053542533705,18.583626417787514,52.36370413335846,867.9921392769774,39.27505198528259,True,separated,,,
35,73,182,71,1.414213562373095,41.37879697133207,39.96458340895898,51.59619905620861,921.1028173732748,27.210086278134018,True,separated,,,
35,219,182,242,1.0,1.0,0.0,10.257102898103389,933.3646362261176,29.26181118513338,True,survived,0.0,0.0,
35,228,182,19,1.0,1.0,0.0,84.8062462658479,894.3185675438096,32.26750126221706,True,survived,0.0,0.0,
35,295,182,32,1.0,1.0,0.0,87.00433633191355,895.9929673563186,31.091914131171983,True,survived,0.0,0.0,
37,60,197,186,1.0,1.0,0.0,48.176164108681085,595.0312841620214,32.54743156102575,True,survived,0.0196914998359041,0.0393368923855015,0.3660254037844386
38,128,34,252,1.0,26.534838308346394,25.534838308346394,53.79822436580165,447.2106666044406,29.35954992478095,True,separated,,,
38,176,34,189,2.6502815398728847,9.198039027185567,6.5477574873126825,22.2076098775962,433.5788629283576,28.44545184522819,True,survived,0.0,0.1172284644194756,
38,226,34,188,1.0,1.0,0.0,68.59472121653722,482.0421698815712,23.829914749152643,True,survived,0.0,0.0996323529411764,
37,237,197,68,1.0,48.81402484068664,47.81402484068664,61.91419474251963,603.4667245475212,27.783114908082077,True,separated,,,
38,70,34,26,1.0,1.0,0.0,74.1041751556042,478.94345267188135,28.745999104799274,True,survived,0.0,0.0,
38,80,34,33,1.0,1.0,0.0,39.15543224276113,498.21778225709465,27.931658222104733,True,survived,0.0,0.0,
39,55,76,75,1.0,1.0,0.0,13.745843232825573,764.959818025558,28.243310265912164,True,survived,0.0,0.0,
39,64,76,96,1.0,32.378762748457774,31.378762748457774,75.84649717934732,810.0968754881858,35.499138572670006,True,separated,,,
41,73,196,71,1.0,2.146264369941973,1.146264369941973,74.96222464243655,954.1651042484292,28.568278705151968,True,survived,0.0027972027972027,0.2039817232375979,0.3531799064769738
41,164,196,17,1.8284271247461903,1.0,-0.8284271247461903,31.940447317009347,996.5499998830747,26.00785473930049,True,survived,0.0,0.0,
41,172,196,21,1.0,14.222702302881025,13.222702302881025,89.39492400090394,964.1270767778462,26.299950240967704,True,separated,,,
41,278,196,258,4.65685424949238,35.38036765398866,30.723513404496277,52.73861530306889,987.474392360845,23.816553427805523,True,separated,,,
41,295,196,32,2.0,1.0,-1.0,13.46485692300595,929.0552542314728,29.381225490616288,True,survived,0.0,0.0,
43,191,253,152,4.841619252963779,1.0,-3.8416192529637794,86.98436333903267,412.8582595365768,24.792264725532835,True,survived,0.0,0.0803662258392675,
43,251,253,203,5.477225575051661,8.851841083363698,3.3746155083120373,22.82682933464158,447.0451429892353,25.582125126616702,True,survived,0.0923594665337155,0.1621747211895911,0.1757340838011157
44,224,6,184,4.0197648378370845,46.37383445377276,42.35406961593567,55.12655552138174,769.9669208596946,24.721548929484133,True,separated,,,
44,280,6,259,1.0,13.772037162219767,12.772037162219767,72.78381283897174,737.8356237031433,33.591792844704464,True,separated,,,
44,298,6,27,1.0,1.0,0.0,78.20511242707052,740.6676050687865,35.05701742241653,True,survived,0.0,0.0,
43,138,253,130,1.0,49.27911712416702,48.27911712416702,68.68766867611828,397.50072761194986,25.2313252202016,True,separated,,,
46,172,41,21,6.158776208911124,32.25215317585724,26.093376966946114,75.80433645560939,954.6229580588738,25.71244122217362,True,separated,,,
46,174,41,165,1.0,1.414213562373095,0.4142135623730949,57.02584171119451,965.066685476396,35.01613458935697,True,survived,0.0,0.0,
