Label	Zpos	Ypos	Xpos	Zdisp	Ydisp	Xdisp	Fzz	Fzy	Fzx	Fyz	Fyy	Fyx	Fxz	Fxy	Fxx	PSCC	error	iterations	returnStatus	deltaPhiNorm	LabelDilate
55.0000000	193.7651215	400.0972290	445.8975830	29.1636571	-44.6085967	-11.0500023	0.8914293	-0.0956861	0.4429423	0.3463081	0.7742735	-0.5296897	-0.2922746	0.6255754	0.7233470	0.0000000	246.6871643	80.0000000	2.0000000	0.0009848	2.0000000
56.0000000	189.0573578	444.6274414	172.4651947	76.3191861	-64.2419023	-75.3966990	0.8527305	0.3107186	-0.4198866	0.4355304	0.0208534	0.8999325	0.2883818	-0.9502732	-0.1175451	0.0000000	976.1305542	35.0000000	2.0000000	0.0009413	2.0000000
57.0000000	188.6148376	492.2785645	297.3946228	39.6287044	-31.7269718	-52.6664000	0.8269502	0.5163534	-0.2225589	-0.4663337	0.4086889	-0.7845421	-0.3141436	0.7525640	0.5787584	0.0000000	269.9745178	38.0000000	2.0000000	0.0009653	2.0000000
58.0000000	191.9754639	499.3495483	453.7418823	27.1737497	-10.7921622	-16.4784576	0.0442179	0.3475824	-0.9366062	-0.1841271	0.9242976	0.3343218	0.9819073	0.1576716	0.1048698	0.0000000	642.0924072	42.0000000	2.0000000	0.0009799	2.0000000
59.0000000	199.3164673	262.5617371	455.3254700	13.8079160	-77.1265363	-23.4110896	0.8939706	0.2924254	-0.3395643	-0.0134034	0.7748529	0.6319995	0.4479251	-0.5604377	0.6966152	0.0000000	909.6854248	74.0000000	2.0000000	0.0009410	2.0000000
60.0000000	198.7939301	332.4767761	334.6799316	81.1324093	-73.5444415	-62.0286992	0.6581047	0.0866636	0.7479222	0.4897455	-0.8037674	-0.3377978	0.5718807	0.5885979	-0.5714062	0.0000000	306.3378906	300.0000000	1.0000000	0.1082181	2.0000000
61.0000000	199.6324158	383.9190674	209.6457214	59.6497055	-42.8557626	-17.4822999	0.7929014	-0.0544116	-0.6069157	-0.5409860	0.3955164	-0.7422270	0.2804309	0.9168458	0.2841696	0.0000000	377.2127380	56.0000000	2.0000000	0.0009730	2.0000000
62.0000000	202.9356384	210.4486084	315.5252380	45.5108667	-105.3700458	-29.6542355	0.9080450	0.0706088	-0.4128785	0.1768010	0.8289741	0.5306067	0.3797311	-0.5548121	0.7402620	0.0000000	657.6583252	72.0000000	2.0000000	0.0009899	2.0000000
63.0000000	204.7873077	364.2495422	275.3007812	102.1609531	-49.8639331	-30.4114438	0.9857277	0.1683472	-0.0002877	-0.0321505	0.1899282	0.9812714	0.1652489	-0.9672572	0.1926299	0.0000000	3966.8002930	300.0000000	1.0000000	0.0182870	2.0000000
64.0000000	200.8666687	455.7306519	239.9197693	38.7851413	-48.2835206	-57.3945738	0.9558863	0.2842265	0.0741393	-0.2807383	0.9582599	-0.0540735	-0.0864138	0.0308744	0.9957808	0.0000000	317.9882202	300.0000000	1.0000000	0.0045097	2.0000000
65.0000000	205.2597961	331.2802429	166.3937836	43.4182980	-79.1831897	-81.3158094	0.0789066	0.9332695	-0.3504024	0.7696255	0.1663751	0.6164380	0.6336010	-0.3183197	-0.7051399	0.0000000	807.8576660	300.0000000	1.0000000	0.0099103	2.0000000
66.0000000	207.4053040	426.1647034	301.5686035	26.2287918	-24.5531531	-16.0201848	0.8807260	-0.1792519	0.4383953	0.2387243	0.9674457	-0.0840205	-0.4090628	0.1786547	0.8948464	0.0000000	151.7560272	98.0000000	2.0000000	0.0009877	2.0000000
67.0000000	212.2655029	524.1838379	238.7691040	63.1554947	-19.2681634	-18.6793028	0.8396863	-0.4196504	0.3447035	0.5339756	0.7536716	-0.3832091	-0.0989794	0.5058387	0.8569308	0.0000000	678.8776855	144.0000000	2.0000000	0.0009699	2.0000000
68.0000000	217.8919067	288.4067383	276.6312866	84.8232106	-75.8067801	-53.5767520	0.3938481	0.1705841	0.9032080	0.0223747	0.9805581	-0.1949494	-0.9189032	0.0969895	0.3823742	0.0000000	326.1790466	300.0000000	1.0000000	0.0048403	2.0000000
69.0000000	217.4707642	319.0818176	486.6662598	49.8591690	-83.5689847	-43.3874883	-0.9147843	0.3831325	-0.1279810	-0.3812969	-0.9236070	-0.0395330	-0.1333505	0.0126345	0.9909884	0.0000000	2722.4326172	300.0000000	1.0000000	0.0179798	2.0000000
70.0000000	225.0707397	551.4489136	300.1388245	11.5945021	-29.5136189	-22.9001269	0.9957610	-0.0673408	-0.0626511	0.0626651	0.9953008	-0.0738195	0.0673277	0.0695805	0.9953017	0.0000000	1646.9302979	78.0000000	2.0000000	0.0009977	2.0000000
71.0000000	224.1680756	219.3892212	386.6754761	78.6042882	-104.4612818	-52.2396642	0.2866443	-0.8576574	0.4269177	0.7811443	-0.0487626	-0.6224434	0.5546609	0.5119042	0.6559767	0.0000000	436.1144714	26.0000000	2.0000000	0.0009349	2.0000000
